,USER STORY NAME,USER STORY DESCRIPTION INCL. EXPECTED OUTCOME ,BUSINESS PRIORITY,USER STORY TYPE ,"USER ACCEPTANCE CRITERIA (UAT)

",ESTIMATES,OWNER,SPRINT7,TARGET DATE,DEMO STATUS,SUMMARY of QUALITY ASSURANCE / UAT TESTING ,Business Owner / Requestor,Test Scenario #2,Test Scenario #3,Business Value Type,Business Value Description,COMMENT,Demo Order,DEPLOYMENT,"MONITORING AND FEEDBACK

","Sponsor (KASHA, EJAF, ROCHE, KASHA, RMS, AMEX, DELL)","Value Stream (AI Services, IoT Services, Data Servcies, Core Services, Support & Architecure)"
723,"Redesign the architecture to integrate GPS tracking, IoT sensors, and predictive analytics
Derive and refine the four service objectives in alignment with GPS-based shipment tracking
20250214_Track_Trace_DistributionMedicines_Destinations_VehicleTracking.docx","As a project team member,
I need to ensure that the architecture design for GPS tracking aligns with business requirements,
So that the system effectively supports the four key business objectives.
Expected Outcome
Business Requirement Alignment
Collaboration with Stakeholders
Four Business Objectives Considered
Implementation Readiness",HIGH,ENABLER,"GPS tracking architecture aligns with business needs
Four key business objectives are incorporated
Collaboration with Jacob ensures requirement validation",16,Jacob,CW 07 2025,,ACCEPTED,,Marco,,,Improve Control,,,,,,AMEX,IoT Services
724,Reinstating Victor Karimis' access to Kasha Systems ,"As an IT support Engineer, I want to Give access to Kasha Systems back to victor Karimi as he has been onboarded again",MEDIUM,SUPPORT,"Systems to reinstate
1. freshdesk
2. Slack
3. Dynamics 
4. Reassign Laptop and Headset
5.email",2,Emmanuel Ratemo,CW 06 2025,,ACCEPTED,,Edwin & Wycklife ,,,Improve Control,,,,,,KASHA,Support & Architecure
725,Asset Purchase By offboarded Staff,"As an IT support Engineer, I want to provide The asset details to the Finance team for them to run the Cost of depreciation and current book value for the Laptops",MEDIUM,SUPPORT,"1. Share the Asset details with finance Team 
2. Clear Kasha Data from the devices once approvals have been shared",6,Emmanuel Ratemo,CW 06 2025,,ACCEPTED,,"1. Abizer Alibhai
2. Peninah Wangui Ngugi
3. Joshua Mwendwa
4. Patience Kenga",,,Reduce Risk,Selling devices to offboarded staff helps the company recoup costs and manage its assets more efficiently,,,,,KASHA,Support & Architecure
726,Asset List Update ,"As an IT support Engineer, I want to Update the list of Kasha Assets ",MEDIUM,SUPPORT,To update the records of devices that have been sold to the exiting staff ,6,Emmanuel Ratemo,CW 06 2025,,ACCEPTED,,,,,Improve Control,,,,,,KASHA,Support & Architecure
727,Invoice Monitoring Box Application for KRA Transfered from Silas Njeru to Irine Kagure ,"As an IT support Engineer, I want to grant Irene Kagure access to the invoice monitoring box to Enable Her to be able to create credit notes and sign them to KRA  for canceled orders",MEDIUM,SUPPORT,"1. The user should be able to create credit notes and process the credit notes for them to reflect on the KRA portal,
2. Enable Access to both Eldoret and Nairobi ESDs remotely
3. Install Licenses for both warehouses on the invoice monitring box
4. Contact Pergamon to Update the Invoice monitoring Application",6,Emmanuel Ratemo,CW 06 2025,,ACCEPTED,,Kelvin Kigotho,,,Improve Control,This ensures the finance team sends accurate data to KRA on VAT,,,,,KASHA,Support & Architecure
728,RWANDA Customer care IVR Update,"As an IT Support Engineer, I want to update the Rwanda Customer Care IVR Menu to ensure accurate options and reducing wait times and enhancing user experience.",HIGH,SUPPORT,Rwanda IVR Menu is updated with the correct options for customers.,4,Gael,CW 06 2025,,ACCEPTED,,Yvette,,,Execution Optimization,Ensure timely customer support,,,,,,
729,Contact AXIOM for Bandwidth Upgrade at Main warehouse,"As an IT Support Engineer, I want to inquiry about AXIOM's bandwidth upgrade for the main warehouse by the end of February to ensure seamless connectivity, and business operations continuity since all Rwanda Team will be working from the warehouse starting on 1st, March 2025.",HIGH,SUPPORT,Feedback from AXIOM including cost for the bandwidth upgrade.,8,Gael,CW 06 2025,,ACCEPTED,,Celsa,,,Increase Capacity,,,,,,,
730,Onboarding a new sales professional and Offboarding the HR,"As an IT Support Engineer, I want to ensure an onboarding and offboarding process for employees by provisioning and deactivating IT resources, so they can efficiently start or exit their roles without access issues.",MEDIUM,SUPPORT,"1. New employee has access to email, slack,MS365,...
2. Leavers no longer access kasha email, slack, MS365 and returned IT assets, ",4,Gael,CW 06 2025,,ACCEPTED,,Edwin,,,Improve Control,"1. Ensures new employees have access to necessary systems.
2. Prevents unauthorized access from Leavers",,,,,,
731,Integration with Tesla (a vendor that supports integrations with Uganda Revenue Authorities),"As an IT Support Engineer, I am going to facilitate all the requirements for the integration with Tesla. This includes ensuring all technical requirements are met, coordinating with relevant stakeholders and overseeing the implementation process to enable a seamless integration",HIGH,ENABLER,"1. Ensure accurate generation and submission of fiscal receipts and invoices per EFRS.
2.Verify accurate capture of transaction data, reflecting correct amounts and tax rates, with proper error handling during submission.
3.Test user authentication and authorization to restrict access to fiscal data and submission features to authorized personnel only.",0,Lydia,Product Backlog,,BASELINED,,Nogueille,,,Improve Control,"1. Automates invoicing and receipt generation, reducing manual errors and saving time.
2. Ensures correct tax amounts, building trust with stakeholders and regulatory authorities. 3Simplifies the tax reporting and filing process, reducing the risk of penalties for non-compliance.",,,,,,
732,USSD set up for new markets,"As an IT Support Engineer, I will set up USSD services for our new markets in collaboration with Africa's Talking. This involves configuring the infrastructure and ensuring compatibility with our systems to provide a seamless user experience.",HIGH,ENABLER,"1.Ensure the menu works correctly, allowing users to navigate and place orders without issues.
2.Check that the menu is clear and easy to use, enabling users to browse and select products easily.
3.Confirm that orders are sent to the backend system successfully and that the customer team can respond to them effectively.",0,Lydia,Product Backlog,,BASELINED,,Nogueille,,,Enhance Revenue,,,,,,,
733,Agent supervisor role implementation,"As a developer, I want to add an additional supervisory role to the CMS where users with this role will be able to view the agents commission report but no rights to change/update the calculation criteria or parameters.",MEDIUM,FEATURE,Ensure only Agent manager only can edit settings parameters for agent commission report but also agent supervisor can view only the report ,16,Honore,CW 06 2025,,ACCEPTED,,Clemence ,,,Execution Optimization,Dedicated user will have only what they should hence the safety the of agent data,,,,,,
734,Report extraction failure SSL issue on comcal app,Test the SSL issue on comcal status which might be the rootcause of report extration failure from CMS and work with Chanzu in the closure ,HIGH,SUPPORT,For the MacBook users report extraction was not possible after this activity the feature should work correctly ,2,Honore,CW 06 2025,,ACCEPTED,,CLEMENCE,,,Improve Control,Business people with Mac laptops will be unblocked hence the smooth operation ,,,,,,
735,Assitence in report extraction while featue was down ,Provided assitence on Data extract per countries as requested by Clemence since on her machine it was not working,HIGH,SUPPORT,The report should be meet requested parameters,1,Honore,CW 06 2025,,ACCEPTED,,Clemence,,,Improve Control,Assited in data extraction to meet the deadline indicated by the business while the blocker was not fixed,,,,,,
736,"Documentation of Setup of Kasha webistes,and CMS",To have a clear document to be shared to teamwide ,MEDIUM,ENABLER,The document should provide step by step and tools required to have The websites and the CMS set on a localmachine,0,Honore,Product Backlog,,BASELINED,,Pamphile,,,,Ehance easy setup for a new developer,,,,,,
737,Changing ERP secret keys for both staging and production,CMS fetches products from Dynamics as a dev I have to got on the server and update the existing ones,HIGH,SUPPORT,New Keys should added to both envornment and all synchronization that depend on them should work as they were working before,2,Honore,CW 06 2025,,ACCEPTED,,Honore,,,Improve Control,,,,,,,
738,Document our booklet USSD services including facts & figures [3],"As a DevOps engineer, I want to update the booklet for the USSD service with the 2023 facts & figures ",MEDIUM,ENABLER,An updated USSD Booklet with facts and figures from 2023-2024,3,Chanzu,CW 07 2025,,ACCEPTED,,Marco,,,Execution Optimization,,,,,,KASHA,Support & Architecure
739,Create a WhatsApp channel services booklet including facts & figures [2],"As a DevOps engineer, I want to create a booklet detailing how our WhatsApp channel works and include the facts and figures i.e. Number of orders through the channel, customers using that channel, etc... ",MEDIUM,ENABLER,A booklet highlighting how Kasha WhatsApp channel works including the facts and figures.,4,Chanzu,CW 06 2025,,ACCEPTED,,Marco,,,Execution Optimization,,,,,,KASHA,Support & Architecure
740,Offboard Otavio ,Ensure Otavio no longer have access to all our SaaS systems and cloud architecture,LOW,SUPPORT,Otavio are inactive in all SaaS services and cloud infrastructure ,1,Chanzu,CW 07 2025,,ACCEPTED,,Marco,,,Improve Security,Ensure we maintain system security and data integrity and relaibility,,,,,KASHA,Support & Architecure
741,Renew Business Central API Key Yhh**************************,"Renew the Business Central API key Due to expire on Monday 10th Feb and ensure updates on SMS, USSD, ETL/DWH, NCBA, Care App",HIGH,ENABLER,"Updated Business Central API key setup on SMS, USSD, ETL/DWH, NCBA, Care App",3,Chanzu,CW 07 2025,,ACCEPTED,,Marco,,,Maintain Revenue,"Maintains Revenue generation by maintaining the functionality of Kasha's SMS, USSD, ETL/DWH, NCBA integration, and Care App which are key enablers in daily operations",,,,,KASHA,Support & Architecure
742,Create the  Expense Report for SaaS services for December and January,Create a report capturing how much we spent in December and January on SaaS services and Licences,MEDIUM,ENABLER,A complete aggregated SaaS expense report,1,Chanzu,CW 06 2025,,ACCEPTED,,Jacob,,,Improve Control,Provides crucial data necessary in decison making,,,,,KASHA,Support & Architecure
743,Restore Make Helpdesk Automation ,Restore the Helpdesk automation process on Make.com to allow the team manage tickets sent toKanbanize,HIGH,SUPPORT,Working Automated ticketing system on Kanbanize,0,Chanzu,Product Backlog,,ACCEPTED,,Marco,,,Improve Control,Maintains  the Tech team's efficieny in handling support requests by automating ticket generation and assignment in kanbanize.  ,,,,,KASHA,Support & Architecure
744,Roadmap - MSD,Update the MSD Roadmap slides,HIGH,ENABLER,Updated MSD Slides,0,Eva,Product Backlog,,BASELINED,,,,,Capital Impact,,,,,,,
745,Roadmap - MSD,Update the MSD Roadmap slides,HIGH,ENABLER,Updated MSD Slides,4,Eva,CW 06 2025,,ACCEPTED,,,,,Capital Impact,,,,,,,
746,Dynamics :: Sales Invoices not updating with SDC information from RRA,As a developer I want to ensure all posted sales invoices are updated with the correct SDC data from Ishyiga,HIGH,SUPPORT,All posted sales invoices have SDC data from RRA.,2,Eva,,,OPEN,,,,,Capital Impact,,,,,,,
747,CCTV Footage retrival,"As an IT Support engineer, I want to retrieve CCTV  footages at the warehouse for Jean Claude who is missed some products while loading so they can review the incident and take action",HIGH,SUPPORT,The footage is retrieved for Jean Claude to review.,3,Gael,CW 06 2025,,ACCEPTED,,Jean Claude,,,Reduce Risk,"1. Support decision making for preventing future loading errors
2. Improves operation efficiency in terms of ensuring accurate inventory management",,,,,,
748,Roadmap - MSD,Update the MSD Roadmap slides,HIGH,ENABLER,Updated MSD Slides,6,Emmanuel Ratemo,CW 06 2025,,ACCEPTED,,,,,Capital Impact,,,,,,ROCHE,AI Services
749,Toner Replacement warehouse ,"As an IT support engineer, I want to replace the ink toner for warehouse so that invoice and picklist  printing is done at the warehouse ",HIGH,SUPPORT,Replace depleted toners,2,Emmanuel Ratemo,CW 06 2025,,ACCEPTED,,Julius Simiyu,,,Improve Control,"Printing invoices provides a tangible record of transactions, enabling businesses to maintain a physical audit trail, enhance accounting accuracy, and ensure compliance with regulatory requirements, ultimately contributing to financial transparency and reliability.",,,,,KASHA,Support & Architecure
750,"Asset Return from offboarded staff ( Petty Akinyi Abonyo , Maureen Wangari Wanjau)","As an IT support engineer, I want to recover the assets from offboarded employees that had not retruned their assets during the offboarding process",LOW,SUPPORT,Returned assets should be in good working condition ,1,Emmanuel Ratemo,CW 14 2025,,OPEN,,Edwin Wachira,,,Avoid Cost,It is to the benefit of the business when ex-employees return company assets as it helps in preventing data breaches and financial losses and also enables the company to redeploy or recover the value of the assets thus reducing waste and enhancing resource utilization.,,,,,KASHA,Support & Architecure
